3472,2699,1,瓦希塔帕恩
3473,10934,1,奧瓦坦卡
3474,1241,1,拉克塔曼尼
3475,1934,1,埃其亞基
3476,846,1,依沙瓦克
3477,3866,7,赫拉克
3478,3865,7,特勞弗
3479,3869,7,納加爾·死眼
3480,3867,7,穆拉恩·熟麥
3481,3868,7,巴爾格
3482,4095,7,塔里查
3483,3872,7,加翰·鷹翼
3484,4094,7,基爾哈拉
3485,3873,7,瓦爾克
3486,3875,7,哈里沙·白蹄
3487,4097,7,卡里瑪·雷雲
3488,1866,7,亞瑟羅克
3489,3877,7,札爾夫
3490,4096,7,哈拉瑪
3491,7093,7,艾隆薩爾
3492,7094,7,維克斯賓德
3493,7095,7,格拉利克斯
3494,7073,7,廷克維斯
3495,7096,7,加格斯普吉特
3496,7058,7,法茲拉克
3497,7097,7,基爾克斯
3498,7098,7,加吉克
3499,7099,7,拉尼克
3500,3898,7,塔霍斯
3501,4261,7,部落衛兵
3502,7059,7,棘齒城衛兵
3503,1307,1,異種保衛者
3504,338,7,吉爾
3505,257,7,派特
3507,252,7,安蒂
3508,251,7,米奇
3509,338,7,傑奧夫
3510,221,7,圖恩
3511,262,7,斯蒂文
3512,251,7,吉米
3513,1526,7,丹娜小姐
3514,1527,7,特納隆·雷拳
3515,1528,7,科瑞薩斯·月怒
3516,1542,7,大德魯伊范達爾·鹿盔
3517,5071,7,雷利亞·綠樹
3518,1541,7,湯瑪斯·米勒
3519,1543,7,哨兵阿瑞尼亞·碎雲
3520,1544,7,艾瑪
3521,3887,7,雅克塞羅斯
3522,1633,7,康斯坦茨·布里斯博埃斯
3523,1606,7,博文·布里斯博埃斯
3527,4587,11,治療之泉圖騰
3528,3349,7,焚木村盔甲師
3529,729,7,月怒盔甲師
3530,3352,7,焚木村裁縫
3531,729,7,月怒裁縫
3532,3365,7,焚木村製皮工
3533,729,7,月怒製皮工
3534,3552,7,盲眼瓦拉斯
3535,1549,4,惡臭的黑苔獸
3536,3643,7,克瑞斯·李蓋斯
3537,7133,7,吉克希爾
3538,5299,9,守候者一型
3539,3673,7,奧特
3540,3697,7,哈爾·馬克奧里斯特
3541,3696,7,薩拉·雷克勞夫特
3542,3699,7,傑森·蘭達
3543,3698,7,羅伯特·埃比斯徹爾
3544,3676,7,傑生·雷繆克斯
3545,7915,7,克勞德·艾爾克辛
3546,3701,7,波尼·海斯坦
3547,1635,7,哈姆林·埃金斯
3548,1639,7,塞琳娜·溫斯頓
3549,1607,7,舍倫尼·洛巴爾特
3550,1636,7,馬丁·塔布雷
3551,3543,7,帕崔斯·杜耶爾
3552,3544,7,亞曆山德勒·雷夫瑞
3553,3536,7,塞巴斯蒂安·米洛奇
3554,3547,7,安德利亞·波恩頓
3555,3537,7,喬漢·弗徹
3556,3548,7,安德魯·希爾伯特
3557,3549,7,古拉摩·索洛伊
3560,2030,10,治療結界
3561,2233,7,凱爾萊
3562,2203,7,奧蘭蒂亞
3566,1056,1,平原徘徊者
3567,2686,7,塔隆凱·捷根
3568,599,1,密斯特
3569,1081,4,沼精
3570,862,4,被淨化的樹精
3571,4849,7,泰達希爾衛兵
3572,7074,7,吉塞克
3573,4587,11,法力之泉圖騰
3577,3538,7,達拉然釀酒師
3578,3539,7,達拉然礦工
3579,4588,11,石爪圖騰
3581,2850,1,下水道生物
3582,1698,5,阿曼
3583,4414,7,巴瑞薩斯·月影
3584,2723,7,瑟瑞露尼
3585,876,7,瑟瑞希爾
3586,556,7,礦工約翰森
3587,1730,7,琳賴爾
3588,1729,7,卡爾丹·傲刃
3589,1728,7,奇娜
3590,1727,7,簡娜·明月
3591,1726,7,弗蕾亞·夜翼
3592,1722,7,安迪斯
3593,1721,7,奧莉希亞
3594,1725,7,弗拉胡恩·影語
3595,1733,7,珊達
3596,1723,7,阿亞娜·遠途
3597,1732,7,瑪丹特·硬木
3598,1707,7,凱拉·風刃
3599,1704,7,詹諾克·柔歌
3600,1708,7,勞爾娜·晨光
3601,1703,7,達札拉
3602,1706,7,卡爾
3603,1702,7,塞恩德拉·細語者
3604,1709,7,瑪洛尼·刃葉
3605,1719,7,納迪婭·織髮
3606,1717,7,奧蘭納·鴉眼
3607,1718,7,安多爾·橡木之手
3608,1700,7,奧蒂亞
3609,1712,7,沙洛蒙
3610,1705,7,吉娜·羽弓
3611,1701,7,布蘭諾爾·鷹月
3612,1714,7,辛達
3613,1710,7,梅里·織鐵
3614,1711,7,納瑞特·影林
3615,1652,7,迪弗拉克
3616,1455,10,安努
3617,146,6,羅德隆居民
3619,4472,1,鬼魂豹
3620,4296,7,哈魯克
3621,4293,7,克爾
3622,4295,7,格羅科爾
3624,4292,7,祖德
3625,4294,7,拉爾克
3626,1697,7,吉恩·朗斯頓
3627,1694,7,埃瑞許·洛漢
3628,1695,7,史蒂文·洛漢
3629,1696,7,大衛·朗斯頓
3630,1742,1,變異曲蛇
3631,4091,1,變異刺鞭蛇
3632,1744,1,變異爬行者
3633,949,1,變異屠戮者
3634,1746,1,變異捕獵者
3636,1747,1,變異劫毀者
3637,755,1,變異守護者
3638,4266,10,吞噬軟漿怪
3639,1750,7,哨兵坦莎·月刃
3640,1751,10,大型軟漿怪
3641,1752,1,變異潛伏者
3644,1757,7,塞瑞利恩·白爪
3649,1770,7,桑迪斯·織風
3650,1771,7,阿斯特利安
3652,1092,10,『鞭笞者』特里高雷
3653,5126,1,克雷什
3654,4088,7,『吞噬者』穆坦努斯
3655,7221,7,瘋狂的馬格利什
3657,2529,7,哨兵艾麗莎·星風
3658,7057,7,里札雷克斯
3659,10704,7,喬爾布
3660,4413,7,埃瑟里克斯·納拉辛
3661,2530,7,巴蘇爾·影擊
3662,467,3,被憎恨的德瑪尼斯
3663,2531,7,『淨化者』德爾葛蘭
3664,2532,7,伊克魯德·瑪格蘇爾
3665,7051,7,起重機操作員比戈弗茲
3666,4474,7,維茲班恩·曲針
3667,1937,6,安娜雅·晨路
3669,4213,7,考布萊恩領主
3670,4214,7,皮薩斯領主
3671,4313,7,安娜科德拉
3672,4212,7,博艾恩
3673,4215,7,瑟芬迪斯領主
3674,4203,1,斯卡姆
3678,1941,7,納拉雷克斯的信徒
3679,4216,7,納拉雷克斯
3680,4268,1,花叢蛇
3681,10045,8,幽光
3682,3878,7,弗朗恩·凝血
3683,7100,7,吉克尼庫
3684,7101,7,賓茲納庫
3685,4300,7,哈布·爪蹄
3688,4299,7,瑞班
3689,4301,7,賴爾·臺地行者
3690,4298,7,卡爾·雷歌
3691,1980,7,萊恩·狼行者
3692,1899,7,沃科爾
3693,1956,7,特倫希斯
3694,1982,7,哨兵塞拉伊
3695,913,1,銳爪
3696,1012,7,蘭恩·血牙
3698,4304,7,波爾溫
3700,4484,7,亞德維斯·觀海者
3701,4485,7,薩納瑞恩·綠樹
3702,4487,7,奧蘭達利亞·夜歌
3703,3895,7,克魯姆·滿月
3704,3896,7,馬哈尼
3705,3843,7,加魯特
3706,1897,7,泰金
3707,4068,7,肯傑
3708,13970,7,格魯納
3711,6747,7,怒尾侍從
3712,11264,7,怒尾納迦
3713,4765,7,怒尾御浪者
3715,4981,7,怒尾海巫
3717,4972,7,怒尾巫女
3721,10898,10,魔尾多頭蛇
3722,6735,10,魔尾撕掠者
3725,4255,7,暗灘祭司
3727,21014,7,暗灘執行者
3728,4220,7,暗灘精兵
3730,19831,7,暗灘挖掘者
3732,4127,7,亡靈搜尋者
3733,4129,7,亡靈草藥師
3734,4131,7,亡靈暴徒
3735,4156,7,藥劑師法爾瑟斯
3736,4155,7,黑暗殺戮者摩迪沙爾
3737,3617,7,鹽沫污水魚人
3739,540,7,鹽沫戰士
3740,652,7,鹽沫泥漿魚人
3742,4920,7,鹽沫神諭者
3743,6824,7,汙林戰士
3745,937,7,汙林探險者
3746,6819,7,汙林衛兵
3748,6822,7,汙林薩滿
3749,1996,7,汙林巨熊怪
3750,6821,7,汙林圖騰師
3752,2878,3,薩維亞盜賊
3754,11344,3,薩維亞叛徒
3755,11346,3,薩維亞魔僕
3757,11345,3,薩維亞招魔師
3758,2010,3,魔草薩特
3759,2875,3,魔草盜賊
3762,2011,3,魔草魔僕
3763,6741,3,魔草巡影者
3765,2007,3,冷心薩特
3767,2018,3,冷心欺詐者
3770,2017,3,冷心巡影者
3771,2013,3,冷心喚魔者
3772,5049,3,次級惡魔守衛
3773,1912,3,阿克瑞魯斯
3774,10950,3,惡魔殺手
3779,1916,7,賽娜拉
3780,168,4,食苔沼澤獸
3781,2022,4,噬木沼澤獸
3782,9011,4,移石沼澤獸
3783,2023,4,招雨沼澤獸
3784,2024,4,裂木沼澤獸
3789,203,7,恐狼撕裂者
3791,736,7,恐狼影法師
3792,522,7,恐狼族長
3794,17343,7,猛禽德魯伊
3795,17342,7,利爪德魯伊
3797,4253,7,塞納里奧保衛者
3799,4161,6,痛苦的德魯伊
3801,4159,6,痛苦的沉睡者
3802,4160,6,痛苦的夢遊者
3803,4164,6,痛苦的守衛者
3804,4133,7,亡靈入侵者
3806,4151,7,亡靈間諜
3807,4153,7,亡靈刺客
3808,4135,7,亡靈潛伏者
3809,820,1,梣谷熊
3810,982,1,老梣谷熊
3811,14315,1,梣谷巨熊
3812,9566,1,巨鉗蟹
3814,1001,1,刺殼蟹
3815,1267,2,閃龍
3816,1917,1,野鹿
3817,1991,1,黑角鹿
3818,1992,1,老黑角鹿
3819,1103,1,野棘捕獵者
3820,336,1,野棘毒蜘蛛
3821,1104,1,野棘潛伏者
3823,802,1,幽爪奔跑者
3824,1207,1,幽爪嗥叫者
3825,776,1,幽爪前鋒
3833,150,7,塞納里奧辯護者
3834,2077,4,瘋狂的古樹
3835,1924,8,黃蟾蜍
3836,1927,7,巡山人貝波蒂
3838,1931,7,維斯派塔斯
3840,4211,7,尖牙德魯伊
3841,1932,7,凱萊斯·月羽
3842,1935,7,布羅巴爾·西格雷比
3843,1937,7,安娜雅
3844,2030,10,治療結界 IV
3845,4126,7,辛德瑞爾·速火
3846,4173,7,塔爾倫
3847,4180,7,奧雷迪爾·闊葉
3848,4170,7,凱尼斯·靜風
3849,2006,7,亡靈哨兵阿達曼特
3850,2005,7,巫士阿克魯比
3851,729,7,影牙白頭狼人
3853,729,7,影牙夜行者
3854,203,7,影牙狼人衛兵
3855,657,7,影牙黑暗之魂狼人
3857,202,7,影牙暴食者
3859,736,7,影牙暴怒者
3861,801,1,荒狼
3862,11421,1,被奴役的座狼
3863,2446,6,暗牙恐狼
3864,1951,1,魔化戰馬
3865,1952,1,暗影戰馬
3866,8808,1,邪蝠
3868,1955,1,覓血者
3872,3224,6,死亡誓言者隊長
3873,3225,6,痛苦的文官
3875,3229,6,鬼怪僕從
3877,3226,6,哀嚎的衛兵
3879,4227,7,暗灘刺客
3880,1957,7,哨兵梅麗瑞亞·霜影
3881,3755,7,格瑞姆塔克
3882,3753,7,茲拉克
3883,3812,7,穆恩丹·秋谷
3884,3807,7,加納·麥風
3885,2867,7,哨兵維爾莉妮·星墜
3886,524,7,屠夫拉佐克勞
3887,3222,6,席瓦萊恩男爵
3888,11446,1,庫爾拉
3890,15032,7,布萊克歐·死亡召喚者
3891,1983,7,泰洛尼斯的屍體
3892,4168,7,蕾拉·懷特姆恩
3893,4157,7,亡靈斥候
3894,4169,7,皮爾圖拉斯·懷特姆恩
3896,0,0,Captain Placeholder
3897,1010,7,庫羅格
3898,467,3,『折磨者』奧利加爾
3899,2007,3,幽怨的巴利札爾
3900,9781,3,邪惡的凱達卡爾
3901,2721,7,伊莉亞娜
3902,4589,11,灼熱圖騰 II
3903,4589,11,灼熱圖騰 III
3904,4589,11,灼熱圖騰 IV
3906,4587,11,治療之泉圖騰 II
3907,4587,11,治療之泉圖騰 III
3908,4587,11,治療之泉圖騰 IV
3909,4587,11,治療之泉圖騰 V
3911,4588,11,石爪圖騰 II
3912,4588,11,石爪圖騰 III
3913,4588,11,石爪圖騰 IV
3914,524,7,雷希戈爾
3915,643,1,達戈里
3916,2721,7,莎爾蒂恩
3917,525,4,污濁的水元素
3919,9593,4,枯萎的古樹
3920,12064,7,安妮莉亞
3921,1999,7,薊皮巨熊怪
3922,6803,7,薊皮圖騰師
3923,936,7,薊皮洞穴守衛
3924,6801,7,薊皮薩滿
3925,6823,7,薊皮復仇者
3926,897,7,薊皮探路者
3927,11179,7,狼王南杜斯
3928,2028,10,腐爛的泥漿怪
3931,1549,4,沼澤獸神諭者
3932,1996,7,血牙守衛
3933,4082,7,海贊
3934,3881,7,旅店老闆伯蘭德·草風
3935,3236,7,陶德瑞克
3936,2035,7,珊蒂斯·羽月
3937,3234,7,基拉·桑塞恩
3939,643,1,鋼鬃狼
3940,4166,6,坦尼爾·黑木
3941,4165,6,尤希爾·喚月
3942,4163,6,瑪沃里斯·裂雲
3943,5029,7,盧澤爾
3944,6749,7,怒尾女祭司
3945,11353,7,旅行者拉茲戈特
3946,2034,7,維琳德·星歌
3947,7112,7,哥布林造船師
3948,2036,7,霍尼·金麥
3950,4606,4,小型水元素護衛
3951,2065,7,巴爾達蘭·鴉影
3952,2054,7,艾歐琳
3953,2064,7,塔丹恩·飄發
3954,2055,7,達利亞
3955,2068,7,珊蒂瑞亞
3956,4183,7,哈克蘭·月林
3958,2062,7,拉爾丹
3959,2063,7,娜塔
3960,2067,7,尤薩恩
3961,2058,7,瑪琳
3962,2060,7,哈爾詹·橡木之心
3963,2066,7,丹拉爾·夜路
3964,4181,7,凱蘭娜
3965,4182,7,塞蘭妮婭·伏根
3967,2053,7,艾蒂安·花叢之風
3968,4590,11,崗哨圖騰
3969,2059,7,法蘭·沉默之刃
3970,2057,7,藍納
3974,2040,7,馴犬者洛克希
3975,2041,7,赫洛德
3976,2042,7,血色十字軍指揮官莫格萊尼
3977,2043,7,高等審判官懷特邁恩
3978,4518,7,賢者圖希克
3979,2049,7,圖書館員麥伊·蒼塵
3980,2048,7,虔誠的萊雷恩
3981,2046,7,沃瑞爾·森古斯
3982,2050,7,莫尼卡·森古斯
3983,2044,7,審訊員韋沙斯
3984,2047,7,南茜·韋沙斯
3985,2052,7,韋沙斯老爺爺
3986,3842,7,薩瑞魯斯·法伯尼
3987,2002,7,達爾·血爪
3988,7230,7,風險投資公司操作員
3989,7228,7,風險投資公司樵夫
3991,7226,7,風險投資公司砍樹工
3992,7227,7,風險投資公司工程師
3993,7229,7,風險投資公司機械師
3994,150,7,守護者奧巴格姆
3995,4104,7,巫醫金吉爾
3996,4172,7,法德瑞斯·戈森沙爾
3998,26,7,風剪歹徒
3999,2153,7,風剪掘地工
4001,373,7,風剪坑道鼠
4002,2299,7,風剪鑿石者
4003,163,7,風剪地卜師
4004,511,7,風剪主宰
4005,760,1,深苔爬行者
4006,1989,1,深苔結網蛛
4007,759,1,深苔毒蜘蛛
4008,1537,1,峭壁雷鳴蜥蜴
4009,1538,1,狂怒的峭壁雷鳴蜥蜴
4011,2154,1,幼年巨翼
4012,295,1,巨翼雙足翼龍
4013,2298,1,巨翼捕獵者
4014,2297,1,巨翼之后
4015,4585,1,巨翼族王
4016,1267,2,靈龍
4017,2158,2,機敏的靈龍
4018,1917,1,巨角鹿
4019,2161,1,大型巨角鹿
4020,358,10,腐蝕獸
4021,1145,10,腐蝕性的腐蝕獸
4022,3022,7,血怒鷹身人
4023,6813,7,血怒遊蕩者
4024,10870,7,血怒殺戮者
4025,10869,7,血怒伏擊者
4026,10282,7,血怒喚風者
4027,10871,7,血怒雷巫
4028,2079,4,燒焦的樹人
4029,2168,4,黑色古樹
4030,9591,4,狂怒的樹人
4031,8015,1,奇美拉雛獸
4032,6884,1,小奇美拉
4034,2170,4,暴怒的石靈
4035,2075,4,暴烈的石靈
4036,4607,4,遊蕩的焰靈
4037,2172,4,燃燒的劫毀者
4038,1070,4,燃燒的破壞者
4040,959,1,洞穴捕獵者
4041,2175,1,炭色石化蜥蜴
4042,12343,1,焦黑石化蜥蜴
4043,4612,7,加爾薩克
4044,2173,1,黑色石化蜥蜴
4046,4510,7,瑪加薩·恐怖圖騰
4047,4514,7,佐爾·孤樹
4048,4201,7,法芬德爾
4049,3897,7,希雷斯·碎石
4050,4252,7,塞納里奧管理員
4051,4247,7,塞納里奧植物學家
4052,4249,7,塞納里奧德魯伊
4053,2722,7,塞納留斯的女兒
4054,2723,7,歡笑之女
4056,150,7,暗色守護者
4057,2432,7,塞納留斯之子
4059,1825,10,森林之魂
4061,2723,7,暗色湖林精
4062,3954,7,黑鐵投彈手
4063,373,7,費伯茲
4064,6038,7,黑石斥候
4065,6029,7,黑石哨兵
4066,8471,2,納爾塔薩
4067,11453,1,夜行虎
4068,1742,1,毒蛇信差
4070,7224,7,風險投資公司建築師
4072,3894,7,金吉爾的囚犯
4073,1269,9,XT:4
4074,1269,9,XT:9
4075,1141,8,老鼠
4076,2177,8,蟑螂
4077,2180,7,加克希姆·塵鏈
4078,2181,7,科林·馬倫
4079,2182,7,哨兵塞恩希爾
4080,2183,7,凱拉·影矛
4081,2184,7,洛瑪克·鏈帶
4082,3890,7,格勞納爾
4083,3892,7,基達
4084,4106,7,莎琳娜
4085,7158,7,尼茲克
4086,7159,7,維尼克斯
4087,2196,7,阿雷亞斯塔·刃歌
4088,2197,7,艾蘭娜瑞
4089,2198,7,希達奈爾
4090,2200,7,阿斯塔利·逐星
4091,2201,7,賈德莉亞
4092,2202,7,拉瑞亞
4093,9414,7,加拉克爭吵者
4094,9411,7,加拉克斥候
4095,9417,7,加拉克虐待者
4096,9412,7,加拉克逐風者
4097,9416,7,加拉克狂怒者
4099,9415,7,加拉克掠奪者
4100,1352,7,尖嘯的鷹身人
4101,1350,7,尖嘯的遊蕩者
4104,10876,7,尖嘯的喚風者
4107,2298,1,風巢雙足翼龍
4109,2297,1,風巢翼龍之后
4110,4585,1,風巢飛龍族王
4111,2153,7,砂齒狗頭人
4112,373,7,砂齒歹徒
4113,511,7,砂齒掘地工
4114,2299,7,砂齒強奪者
4116,774,7,砂齒勘探員
4117,2705,1,風蛇
4118,10991,1,毒性風蛇
4119,2703,1,老風蛇
4120,9587,4,雷鳴岩石元素
4124,1056,1,千針石林山獅
4126,1043,1,峭壁捕獵者
4127,2710,1,亂齒土狼
4128,2712,1,亂齒捕獵者
4129,2711,1,亂齒狂吠者
4130,11144,10,異種搜尋者
4131,11143,10,異種侵略者
4132,11099,10,異種劫毀者
4133,11097,10,異種築巢蠍
4138,2205,7,吉恩拉
4139,2491,1,恐蠍
4140,3247,1,恐蠍搶奪者
4142,5052,1,鹽殼龜
4143,2308,1,鹽殼鉗嘴龜
4144,2307,1,鹽殼掘地龜
4146,2206,7,祖卡斯特
4147,12340,1,鹽石蜥蜴
4150,8392,1,鹽石凝視者
4151,12341,1,鹽石水晶蜥蜴
4154,2305,1,鹽湖食腐鷲
4155,2210,7,伊迪瑞娜
4156,2211,7,阿斯坦婭
4158,10825,1,鹽湖禿鷹
4159,2213,7,邁里恩
4160,10624,7,安尼希爾
4161,2216,7,琳沙娜
4163,2231,7,塞尤娜
4164,2199,7,塞蘭妮亞
4165,7669,7,埃麗莎
4166,1547,8,瞪羚
4167,2208,7,德蒂希斯
4168,2214,7,愛琳娜
4169,2217,7,加伊娜
4170,2218,7,艾蘭蒂斯
4171,2219,7,米利希亞
4172,2220,7,安達迪雅
4173,2222,7,蘭德瑞亞
4175,2224,7,溫娜希雅
4177,2226,7,梅爾利恩
4180,2229,7,伊林希亞·露珠
4181,2230,7,菲琳娜
4182,4404,7,達蒙德
4183,4408,7,納拉姆·長爪
4184,11907,7,基妮亞·日影
4185,4402,7,沙爾迪恩
4186,4406,7,馬弗拉林
4187,4407,7,哈隆·棘甲
4188,13189,7,伊林安尼
4189,4401,7,瓦爾達隆
4190,4399,7,凱恩迪
4191,4403,7,奧林迪雅
4192,4405,7,塔爾丹
4193,4400,7,格隆達爾·月風
4194,4409,7,奧蘭納
4195,4410,7,提亞尼
4196,7511,10,異種蠍群
4197,4105,7,肯茲格拉
4198,19846,7,布萊林·火拳
4200,9549,7,賴爾德
4201,7156,7,菲茲克斯
4202,3885,7,格雷蘇
4203,2221,7,阿瑞耶爾·天影
4204,2253,7,菲羅迪恩·喚月
4205,2251,7,多利安
4208,2259,7,萊恩
4209,2256,7,加瑞斯
4210,2242,7,阿雷貢
4211,2248,7,丹納羅爾
4212,2270,7,泰龍尼斯
4213,2266,7,塔蘭丹
4214,2252,7,艾里安·影語
4215,2243,7,安妮莎爾
4216,2245,7,查德瑞恩
4217,2261,7,瑪斯雷·馭熊者
4218,2250,7,德納薩里安
4219,2255,7,菲勒里亞·夜翼
4220,2247,7,塞羅恩
4221,2267,7,塔萊拉爾
4222,2276,7,沃洛倫
4223,2254,7,菲爾丹
4225,2265,7,塞諾里奧
4226,2272,7,尤希爾
4228,2274,7,維安
4229,2264,7,邁斯林迪爾
4230,2277,7,伊爾丹
4231,2258,7,基爾蘭
4232,2257,7,格羅拉迪爾
4233,2263,7,邁希迪安
4234,2249,7,安德魯斯
4235,2271,7,圖里安
4236,2246,7,塞瑞丹
4240,2244,7,坎因魯斯
4241,2262,7,邁德蘭努爾
4242,9956,1,霜刃豹夥伴
4243,613,1,夜影
4244,780,1,黑影
4248,2713,1,雜毛土狼
4249,10903,1,雜毛嚎叫者
4250,2726,1,加拉克獵犬
4251,10318,9,哥布林賽車
4252,2490,9,地精賽車
4254,3092,7,吉爾弗拉姆·石趾
4255,2284,7,布羅古斯·雷酒
4256,3093,7,高尼爾·石趾
4257,2286,7,蘭納·雷酒
4258,3097,7,本古斯·深爐
4259,3098,7,索格拉姆·深爐
4260,1269,9,風險投資公司伐木機
4262,2306,7,達納蘇斯衛兵
4263,957,1,深苔幼蛛
4264,336,1,深苔蜘蛛族母
4265,4236,7,奈歐瑪
4266,4235,7,丹利亞
4267,2313,7,黛琳希亞
4273,2725,7,守護者奧達努斯
4274,20180,1,『吞噬者』芬魯斯
4275,2353,7,大法師阿魯高
4276,7157,7,匹茲尼克
4277,2421,3,基爾羅格之眼
4278,3223,6,指揮官斯普林瓦爾
4279,522,7,『盲眼守衛』奧杜
4280,2475,7,血色醫師
4281,2516,7,血色斥候
4282,2512,7,血色魔法師
4283,2520,7,血色哨兵
4284,2495,7,血色占兆師
4285,2505,7,血色追隨者
4286,2522,7,血色士兵
4287,2463,7,血色豪俠
4288,2497,7,血色馴獸員
4289,2509,7,血色塑能師
4290,2511,7,血色衛兵
4291,2507,7,血色預言師
4292,2476,7,血色保衛者
4293,2518,7,血色占卜者
4294,2524,7,血色巫士
4295,2514,7,血色僕從
4296,5726,7,血色老兵
4297,2503,7,血色咒術師
4298,2462,7,血色防衛者
4299,2501,7,血色牧師
4300,2525,7,血色巫師
4301,2499,7,血色百夫長
4302,2460,7,血色勇士
4303,2492,7,血色修士
4304,2709,1,血色捕獵犬
4305,4417,7,克雷貢·塔爾松
4306,2607,7,血色拷問者
4307,4415,7,海爾丹·風歌
4308,5430,6,自由的幽魂
4309,4511,7,高爾姆·恐怖圖騰
4310,4512,7,考爾·恐怖圖騰
4311,4515,7,霍加爾·雷斧
4312,2411,7,薩爾姆
4314,4311,7,格卡斯
4316,1535,1,科卡爾獵犬
4317,2412,7,奈瑟
4319,2415,7,賽希亞娜
4320,2416,7,凱爾林布
4321,2417,7,巴德拉克
4323,715,2,灼熱幼龍
4324,397,2,灼熱幼龍
4328,8310,2,火鬃逆鱗守衛
4329,143,2,火鬃斥候
4331,8249,2,火鬃灰尾龍裔
4334,8309,2,火鬃招炎者
4339,6374,2,布雷姆戈
4341,1080,1,塵泥鱷魚
4342,925,1,塵泥銳爪鱷魚
4343,814,1,塵泥鉗嘴鱷魚
4344,2548,1,塵泥雜斑鱷魚
4345,807,1,塵泥利齒鱷魚
4346,2700,1,毒素撕掠者
4347,2707,1,毒性搶奪者
4348,2708,1,毒性切割者
4351,2571,1,血沼迅猛龍
4352,1962,1,血沼尖嘯龍
4355,2574,1,血沼鐮爪龍
4356,1962,1,血沼刺喉龍
4357,2574,1,血沼鞭尾龍
4358,4920,7,沼鰭污水魚人
4359,652,7,沼鰭魚人
4360,5243,7,沼鰭戰士
4361,478,7,沼鰭泥漿魚人
4362,11293,7,沼鰭灘行魚人
4363,5286,7,沼鰭神諭者
4364,9135,7,斯塔莎茲戰士
4366,9134,7,斯塔莎茲毒蛇守衛
4368,11258,7,斯塔莎茲侍從
4370,11266,7,斯塔莎茲巫女
4371,6750,7,斯塔莎茲海妖
4374,2423,10,斯塔沙茲多頭蛇
4376,545,1,暗霧蜘蛛
4377,2536,1,暗霧潛伏者
4378,2538,1,暗霧獨行蛛
4379,2541,1,暗霧紡絲者
4380,2537,1,暗霧寡婦蛛
4382,2024,4,枯藤爬行者
4385,697,4,枯藤狂怒者
4386,631,4,枯藤斷木者
4387,1549,4,枯藤沼澤獸
4388,2425,1,幼年黑色蛇頸龍
4389,2601,1,黑色蛇頸龍
4390,6431,1,老年黑色蛇頸龍
4391,1145,10,沼澤軟泥怪
4392,2569,10,腐蝕性的沼澤軟泥怪
4393,11137,10,酸性沼澤軟泥怪
4394,2569,10,起泡的沼澤軟泥怪
4396,4829,1,泥石海龜
4397,7836,1,泥石刺殼龜
4398,7837,1,泥石穴居龜
4399,7840,1,泥石掘洞龜
4400,7839,1,泥石鉗嘴龜
4401,2426,7,汙殼響鉗龍蝦人
4402,2598,7,汙殼硬爪龍蝦人
4403,2599,7,汙殼鉗手龍蝦人
4404,2600,7,汙殼狂鉗龍蝦人
4405,1817,7,汙殼銳爪龍蝦人
4407,2427,7,泰羅倫
4409,2432,7,守門人克杜魯斯
4411,2424,1,暗牙潛伏者
4412,2546,1,暗牙爬行者
4413,2543,1,暗牙蜘蛛
4414,2542,1,暗牙毒蜘蛛
4415,11348,1,巨型暗牙蜘蛛
4416,2438,7,迪菲亞赤膊礦工
4417,2440,7,迪菲亞監工
4418,2447,7,迪菲亞巫師
4419,5445,7,賽場主管科魯克萊德
4420,4652,7,拉姆塔斯主宰
4421,4642,7,卡爾加·刺肋
4422,2450,1,暴怒的阿迦賽羅斯
4423,2451,4,達納蘇斯保衛者
4424,6097,7,阿格姆
4425,4735,1,盲眼獵手
4427,6104,7,結界衛士
4428,4644,7,亡語者賈格巴
4429,7192,7,哥布林車隊員工
4430,5435,7,地精車隊員工
4435,6109,7,剃刀沼澤戰士
4436,6108,7,剃刀沼澤野豬人
4437,4758,7,剃刀沼澤衛兵
4438,6078,7,剃刀沼澤刺鬃守衛
4440,6112,7,剃刀沼澤圖騰師
4442,6103,7,剃刀沼澤防衛者
4444,2689,7,亡靈哨兵文森特
4449,0,0,克拉茲·滑鏈
4451,4568,7,奧爾德·石塔
4452,5426,7,克拉維爾·濃鬚
4453,5428,7,維茲爾·銅栓
4454,5427,7,菲茲爾·銅栓
4455,796,7,紅衣弗林特
4456,19804,7,菲歐拉·長耳
4457,652,7,黑鰓強奪者
4458,478,7,黑鰓獵人
4459,5286,7,黑鰓神諭者
4460,5243,7,黑鰓領主
4461,5243,7,黑鰓戰士
4462,6031,7,黑石獵人
4463,6030,7,黑石召喚師
4464,6042,7,黑石角鬥士
4465,6508,7,邪枝標槍手
4466,6512,7,邪枝割顱者
4467,6535,7,邪枝占卜者
4468,11141,10,玉石淤泥怪
4469,358,10,碧綠軟泥怪
4472,146,6,冤魂幻象
4474,4631,6,腐爛的死屍
4475,10970,6,壞死的殭屍
4476,0,0,尖嘯的鬼魅
4479,4021,7,法迪爾·達比雷
4480,4025,7,科娜塔·達比雷
4481,4024,7,馬塞爾·達比雷
4483,4207,7,摩克塔·克林
4484,2594,7,費羅·艾隆漢
4485,5535,7,貝爾戈洛姆·石槌
4486,4012,7,吉納維·卡隆
4488,10197,7,帕科瓦·芬塔拉斯
4489,3907,7,布勞格·幽魂
4490,974,7,格林卡·血嘯
4493,10295,7,血色復仇者
